iter	Passed	Remaining
4137	677	141
4138	677	140
4139	677	140
4140	677	140
4141	677	140
4142	678	140
4143	678	140
4144	678	139
4145	678	139
4146	678	139
4147	678	139
4148	678	139
4149	679	139
4150	679	138
4151	679	138
4152	679	138
4153	679	138
4154	679	138
4155	679	138
4156	680	137
4157	680	137
4158	680	137
4159	680	137
4160	680	137
4161	680	137
4162	680	136
4163	681	136
4164	681	136
4165	681	136
4166	681	136
4167	681	136
4168	681	135
4169	681	135
4170	681	135
4171	682	135
4172	682	135
4173	682	135
4174	682	134
4175	682	134
4176	682	134
4177	682	134
4178	682	134
4179	683	134
4180	683	133
4181	683	133
4182	683	133
4183	683	133
4184	683	133
4185	683	133
4186	684	132
4187	684	132
4188	684	132
4189	684	132
4190	684	132
4191	684	132
4192	685	131
4193	685	131
4194	685	131
4195	685	131
4196	685	131
4197	685	131
4198	686	130
4199	686	130
4200	686	130
4201	686	130
4202	686	130
4203	686	130
4204	686	129
4205	686	129
4206	687	129
4207	687	129
4208	687	129
4209	687	129
4210	687	128
4211	688	128
4212	688	128
4213	688	128
4214	688	128
4215	688	128
4216	688	127
4217	688	127
4218	688	127
4219	689	127
4220	689	127
4221	689	127
4222	689	126
4223	689	126
4224	689	126
4225	689	126
4226	689	126
4227	690	126
4228	690	125
4229	690	125
4230	690	125
4231	690	125
4232	690	125
4233	690	125
4234	691	124
4235	691	124
4236	691	124
4237	691	124
4238	691	124
4239	691	124
4240	691	123
4241	692	123
4242	692	123
4243	692	123
4244	692	123
4245	692	123
4246	692	122
4247	692	122
4248	692	122
4249	693	122
4250	693	122
4251	693	122
4252	693	121
4253	693	121
4254	693	121
4255	694	121
4256	694	121
4257	694	121
4258	694	120
4259	694	120
4260	694	120
4261	694	120
4262	694	120
4263	695	120
4264	695	119
4265	695	119
4266	695	119
4267	695	119
4268	695	119
4269	696	119
4270	696	118
4271	696	118
4272	696	118
4273	696	118
4274	696	118
4275	696	117
4276	696	117
4277	697	117
4278	697	117
4279	697	117
4280	697	117
4281	697	117
4282	697	116
4283	697	116
4284	698	116
4285	698	116
4286	698	116
4287	698	115
4288	698	115
4289	698	115
4290	698	115
4291	698	115
4292	698	115
4293	699	114
4294	699	114
4295	699	114
4296	699	114
4297	699	114
4298	699	114
4299	700	113
4300	700	113
4301	700	113
4302	700	113
4303	700	113
4304	700	113
4305	700	112
4306	700	112
4307	701	112
4308	701	112
4309	701	112
4310	701	112
4311	701	111
4312	701	111
4313	701	111
4314	702	111
4315	702	111
4316	702	111
4317	702	110
4318	702	110
4319	702	110
4320	703	110
4321	703	110
4322	703	110
4323	703	109
4324	703	109
4325	703	109
4326	703	109
4327	703	109
4328	704	109
4329	704	109
4330	704	108
4331	704	108
4332	704	108
4333	704	108
4334	704	108
4335	705	107
4336	705	107
4337	705	107
4338	705	107
4339	705	107
4340	705	107
4341	705	106
4342	705	106
4343	706	106
4344	706	106
4345	706	106
4346	706	106
4347	706	106
4348	706	105
4349	707	105
4350	707	105
4351	707	105
4352	707	105
4353	707	105
4354	707	104
4355	708	104
4356	708	104
4357	708	104
4358	708	104
4359	708	104
4360	708	103
4361	708	103
4362	708	103
4363	709	103
4364	709	103
4365	709	103
4366	709	102
4367	709	102
4368	709	102
4369	710	102
4370	710	102
4371	710	102
4372	710	101
4373	710	101
4374	710	101
4375	710	101
4376	711	101
4377	711	101
4378	711	100
4379	711	100
4380	711	100
4381	711	100
4382	711	100
4383	711	100
4384	712	99
4385	712	99
4386	712	99
4387	712	99
4388	712	99
4389	712	99
4390	712	98
4391	712	98
4392	712	98
4393	713	98
4394	713	98
4395	713	98
4396	713	97
4397	713	97
4398	713	97
4399	713	97
4400	713	97
4401	714	97
4402	714	96
4403	714	96
4404	714	96
4405	714	96
4406	714	96
4407	714	96
4408	715	95
4409	715	95
4410	715	95
4411	715	95
4412	715	95
4413	715	95
4414	715	94
4415	715	94
4416	715	94
4417	716	94
4418	716	94
4419	716	94
4420	716	93
4421	716	93
4422	716	93
4423	717	93
4424	717	93
4425	717	93
4426	717	92
4427	717	92
4428	717	92
4429	718	92
4430	718	92
4431	718	92
4432	718	91
4433	718	91
4434	718	91
4435	718	91
4436	718	91
4437	718	91
4438	719	90
4439	719	90
4440	719	90
4441	719	90
4442	719	90
4443	720	90
4444	720	89
4445	720	89
4446	720	89
4447	720	89
4448	720	89
4449	720	89
4450	721	88
4451	721	88
4452	721	88
4453	721	88
4454	721	88
4455	721	88
4456	721	87
4457	722	87
4458	722	87
4459	722	87
4460	722	87
4461	722	87
4462	722	86
4463	722	86
4464	722	86
4465	722	86
4466	723	86
4467	723	86
4468	723	85
4469	723	85
4470	723	85
4471	723	85
4472	723	85
4473	723	85
4474	723	84
4475	724	84
4476	724	84
4477	724	84
4478	724	84
4479	724	84
4480	724	83
4481	724	83
4482	724	83
4483	725	83
4484	725	83
4485	725	83
4486	725	82
4487	725	82
4488	725	82
4489	725	82
4490	726	82
4491	726	82
4492	726	81
4493	726	81
4494	726	81
4495	726	81
4496	726	81
4497	726	81
4498	726	80
4499	727	80
4500	727	80
4501	727	80
4502	727	80
4503	727	80
4504	727	79
4505	727	79
4506	727	79
4507	727	79
4508	728	79
4509	728	79
4510	728	78
4511	728	78
4512	728	78
4513	728	78
4514	728	78
4515	728	78
4516	729	77
4517	729	77
4518	729	77
4519	729	77
4520	729	77
4521	729	77
4522	730	77
4523	730	76
4524	730	76
4525	730	76
4526	730	76
4527	730	76
4528	730	76
4529	730	75
4530	731	75
4531	731	75
4532	731	75
4533	731	75
4534	731	75
4535	731	74
4536	731	74
4537	731	74
4538	732	74
4539	732	74
4540	732	74
4541	732	73
4542	732	73
4543	732	73
4544	732	73
4545	733	73
4546	733	73
4547	733	72
4548	733	72
4549	733	72
4550	733	72
4551	733	72
4552	733	72
4553	734	71
4554	734	71
4555	734	71
4556	734	71
4557	734	71
4558	734	71
4559	734	70
4560	734	70
4561	735	70
4562	735	70
4563	735	70
4564	735	70
4565	735	69
4566	735	69
4567	735	69
4568	735	69
4569	735	69
4570	736	69
4571	736	68
4572	736	68
4573	736	68
4574	736	68
4575	736	68
4576	736	68
4577	736	67
4578	737	67
4579	737	67
4580	737	67
4581	737	67
4582	737	67
4583	737	66
4584	737	66
4585	737	66
4586	737	66
4587	738	66
4588	738	66
4589	738	65
4590	738	65
4591	738	65
4592	738	65
4593	739	65
4594	739	65
4595	739	65
4596	739	64
4597	739	64
4598	739	64
4599	739	64
4600	740	64
4601	740	64
4602	740	63
4603	740	63
4604	740	63
4605	740	63
4606	740	63
4607	741	63
4608	741	62
4609	741	62
4610	741	62
4611	741	62
4612	741	62
4613	741	62
4614	741	61
4615	742	61
4616	742	61
4617	742	61
4618	742	61
4619	742	61
4620	742	60
4621	742	60
4622	743	60
4623	743	60
4624	743	60
4625	743	60
4626	743	59
4627	743	59
4628	743	59
4629	744	59
4630	744	59
4631	744	59
4632	744	58
4633	744	58
4634	744	58
4635	744	58
4636	744	58
4637	745	58
4638	745	57
4639	745	57
4640	745	57
4641	745	57
4642	745	57
4643	745	57
4644	745	57
4645	745	56
4646	746	56
4647	746	56
4648	746	56
4649	746	56
4650	746	56
4651	746	55
4652	746	55
4653	747	55
4654	747	55
4655	747	55
4656	747	55
4657	747	54
4658	747	54
4659	747	54
4660	747	54
4661	747	54
4662	748	54
4663	748	53
4664	748	53
4665	748	53
4666	748	53
4667	748	53
4668	749	53
4669	749	52
4670	749	52
4671	749	52
4672	749	52
4673	749	52
4674	749	52
4675	750	51
4676	750	51
4677	750	51
4678	750	51
4679	750	51
4680	750	51
4681	750	51
4682	750	50
4683	751	50
4684	751	50
4685	751	50
4686	751	50
4687	751	50
4688	751	49
4689	751	49
4690	752	49
4691	752	49
4692	752	49
4693	752	49
4694	752	48
4695	752	48
4696	752	48
4697	752	48
4698	753	48
4699	753	48
4700	753	47
4701	753	47
4702	753	47
4703	753	47
4704	753	47
4705	753	47
4706	754	46
4707	754	46
4708	754	46
4709	754	46
4710	754	46
4711	754	46
4712	754	45
4713	755	45
4714	755	45
4715	755	45
4716	755	45
4717	755	45
4718	755	45
4719	755	44
4720	756	44
4721	756	44
4722	756	44
4723	756	44
4724	756	44
4725	756	43
4726	756	43
4727	757	43
4728	757	43
4729	757	43
4730	757	43
4731	757	42
4732	757	42
4733	757	42
4734	757	42
4735	758	42
4736	758	42
4737	758	41
4738	758	41
4739	758	41
4740	758	41
4741	758	41
4742	758	41
4743	759	40
4744	759	40
4745	759	40
4746	759	40
4747	759	40
4748	759	40
4749	759	39
4750	759	39
4751	759	39
4752	760	39
4753	760	39
4754	760	39
4755	760	39
4756	760	38
4757	760	38
4758	760	38
4759	760	38
4760	761	38
4761	761	38
4762	761	37
4763	761	37
4764	761	37
4765	761	37
4766	761	37
4767	762	37
4768	762	36
4769	762	36
4770	762	36
4771	762	36
4772	762	36
4773	762	36
4774	762	35
4775	763	35
4776	763	35
4777	763	35
4778	763	35
4779	763	35
4780	763	34
4781	763	34
4782	764	34
4783	764	34
4784	764	34
4785	764	34
4786	764	34
4787	764	33
4788	764	33
4789	765	33
4790	765	33
4791	765	33
4792	765	33
4793	765	32
4794	765	32
4795	765	32
4796	766	32
4797	766	32
4798	766	32
4799	766	31
4800	766	31
4801	766	31
4802	766	31
4803	766	31
4804	767	31
4805	767	30
4806	767	30
4807	767	30
4808	767	30
4809	767	30
4810	767	30
4811	767	30
4812	768	29
4813	768	29
4814	768	29
4815	768	29
4816	768	29
4817	768	29
4818	768	28
4819	769	28
4820	769	28
4821	769	28
4822	769	28
4823	769	28
4824	769	27
4825	769	27
4826	769	27
4827	770	27
4828	770	27
4829	770	27
4830	770	26
4831	770	26
4832	770	26
4833	770	26
4834	771	26
4835	771	26
4836	771	25
4837	771	25
4838	771	25
4839	771	25
4840	771	25
4841	771	25
4842	771	25
4843	772	24
4844	772	24
4845	772	24
4846	772	24
4847	772	24
4848	772	24
4849	772	23
4850	773	23
4851	773	23
4852	773	23
4853	773	23
4854	773	23
4855	773	22
4856	773	22
4857	774	22
4858	774	22
4859	774	22
4860	774	22
4861	774	21
4862	774	21
4863	775	21
4864	775	21
4865	775	21
4866	775	21
4867	775	21
4868	775	20
4869	775	20
4870	775	20
4871	776	20
4872	776	20
4873	776	20
4874	776	19
4875	776	19
4876	776	19
4877	776	19
4878	776	19
4879	777	19
4880	777	18
4881	777	18
4882	777	18
4883	777	18
4884	777	18
4885	777	18
4886	778	17
4887	778	17
4888	778	17
4889	778	17
4890	778	17
4891	778	17
4892	778	17
4893	778	16
4894	778	16
4895	779	16
4896	779	16
4897	779	16
4898	779	16
4899	779	15
4900	779	15
4901	779	15
4902	780	15
4903	780	15
4904	780	15
4905	780	14
4906	780	14
4907	780	14
4908	781	14
4909	781	14
4910	781	14
4911	781	14
4912	781	13
4913	781	13
4914	781	13
4915	781	13
4916	782	13
4917	782	13
4918	782	12
4919	782	12
4920	782	12
4921	782	12
4922	782	12
4923	782	12
4924	783	11
4925	783	11
4926	783	11
4927	783	11
4928	783	11
4929	783	11
4930	783	10
4931	783	10
4932	784	10
4933	784	10
4934	784	10
4935	784	10
4936	784	10
4937	785	9
4938	785	9
4939	785	9
4940	785	9
4941	785	9
4942	785	9
4943	785	8
4944	785	8
4945	785	8
4946	786	8
4947	786	8
4948	786	8
4949	786	7
4950	786	7
4951	786	7
4952	786	7
4953	787	7
4954	787	7
4955	787	6
4956	787	6
4957	787	6
4958	787	6
4959	788	6
4960	788	6
4961	788	6
4962	788	5
4963	788	5
4964	788	5
4965	788	5
4966	789	5
4967	789	5
4968	789	4
4969	789	4
4970	789	4
4971	789	4
4972	789	4
4973	790	4
4974	790	3
4975	790	3
4976	790	3
4977	790	3
4978	790	3
4979	790	3
4980	791	3
4981	791	2
4982	791	2
4983	791	2
4984	791	2
4985	791	2
4986	791	2
4987	791	1
4988	792	1
4989	792	1
4990	792	1
4991	792	1
4992	792	1
4993	792	0
4994	793	0
4995	793	0
4996	793	0
4997	793	0
4998	793	0
4999	793	0
