iter	RMSE
2905	0.03085748912
2906	0.03085412022
2907	0.03085049592
2908	0.03083785622
2909	0.03081093603
2910	0.03080600854
2911	0.03080291526
2912	0.03079054684
2913	0.03077165381
2914	0.0307451503
2915	0.03073965926
2916	0.03073700693
2917	0.03073564536
2918	0.03073311412
2919	0.03073040977
2920	0.03072829587
2921	0.0307044839
2922	0.03069813868
2923	0.03069575252
2924	0.0306873201
2925	0.03068537522
2926	0.03067941527
2927	0.03065598381
2928	0.03062153995
2929	0.03059878431
2930	0.03057657815
2931	0.03056457141
2932	0.03056170894
2933	0.03055849534
2934	0.0305563831
2935	0.03055403089
2936	0.03054588883
2937	0.03053933015
2938	0.03053391988
2939	0.0305281669
2940	0.03052492899
2941	0.03051803268
2942	0.03051230218
2943	0.03051062647
2944	0.03050708253
2945	0.03050437095
2946	0.03050203799
2947	0.03049944561
2948	0.03049597692
2949	0.03048627414
2950	0.03048173921
2951	0.03047819763
2952	0.03047457396
2953	0.03046942893
2954	0.03046664141
2955	0.03046394277
2956	0.03046008745
2957	0.03045479773
2958	0.03045214258
2959	0.03044778138
2960	0.03044521325
2961	0.03044290601
2962	0.03044096503
2963	0.03043879593
2964	0.03043715561
2965	0.03043310237
2966	0.03042845916
2967	0.0304235203
2968	0.03041875374
2969	0.03041536402
2970	0.0304118893
2971	0.03040936661
2972	0.03040603147
2973	0.03039388814
2974	0.03038182774
2975	0.03037039853
2976	0.03035888502
2977	0.03034045728
2978	0.03032279221
2979	0.03029890142
2980	0.03028169257
2981	0.03026502102
2982	0.03024238238
2983	0.03021907357
2984	0.03021349181
2985	0.0301971703
2986	0.03017468175
2987	0.03015870585
2988	0.03013456357
2989	0.03011947604
2990	0.03009711015
2991	0.03009114467
2992	0.03008729089
2993	0.03008432323
2994	0.03006896277
2995	0.03004581916
2996	0.03004131358
2997	0.03003317543
2998	0.03002885006
2999	0.03001340218
3000	0.030008294
3001	0.02999352155
3002	0.02998820855
3003	0.02998376454
3004	0.02997477317
3005	0.02997177413
3006	0.02996761061
3007	0.02996387014
3008	0.02996095746
3009	0.02995622308
3010	0.02995011603
3011	0.0299474215
3012	0.02994513247
3013	0.02994289833
3014	0.02994061966
3015	0.02993704707
3016	0.0299308079
3017	0.02989928931
3018	0.02988828796
3019	0.02988608479
3020	0.02988403157
3021	0.02988187735
3022	0.02987997923
3023	0.02987530043
3024	0.02987311413
3025	0.02987124175
3026	0.02986878108
3027	0.02986574521
3028	0.02986004165
3029	0.02985619039
3030	0.02984458416
3031	0.02984014335
3032	0.02983735451
3033	0.02982601237
3034	0.02981499412
3035	0.02980440671
3036	0.02980123249
3037	0.02979062806
3038	0.02978842551
3039	0.02978627957
3040	0.02978430066
3041	0.02978209388
3042	0.0297793672
3043	0.02977633155
3044	0.02977134563
3045	0.02976713385
3046	0.02976590258
3047	0.02976142448
3048	0.02974087596
3049	0.02973893802
3050	0.02973469469
3051	0.029728621
3052	0.02972458378
3053	0.02971404272
3054	0.02970946206
3055	0.02970511891
3056	0.02970185628
3057	0.02969608475
3058	0.02969034862
3059	0.02968816807
3060	0.02967803417
3061	0.02967299395
3062	0.0296675368
3063	0.02962449305
3064	0.02961383952
3065	0.0296106981
3066	0.02960868475
3067	0.02960673219
3068	0.02960407841
3069	0.02960192863
3070	0.02959995797
3071	0.02959791834
3072	0.02959601328
3073	0.02959251471
3074	0.02958548644
3075	0.02958172288
3076	0.02957901498
3077	0.02957647491
3078	0.02957254361
3079	0.02956764949
3080	0.02956259571
3081	0.02952196811
3082	0.02951989205
3083	0.02951724696
3084	0.02951507353
3085	0.0295104952
3086	0.02950528354
3087	0.02950205176
3088	0.02949712409
3089	0.02949477679
3090	0.02948882906
3091	0.02948531788
3092	0.02948269815
3093	0.02947949173
3094	0.02946960477
3095	0.02946759758
3096	0.02946567417
3097	0.02946299614
3098	0.02946093462
3099	0.02945759511
3100	0.02945550178
3101	0.02945254777
3102	0.02944945327
3103	0.02944493135
3104	0.02943682843
3105	0.02943106638
3106	0.02942841878
3107	0.0294247521
3108	0.02941926828
3109	0.02941464077
3110	0.02940944877
3111	0.0294064099
3112	0.02940411894
3113	0.02939885908
3114	0.02939622418
3115	0.02939191609
3116	0.0293871141
3117	0.029383706
3118	0.0293696985
3119	0.02936486635
3120	0.02935982047
3121	0.02935721561
3122	0.02935448008
3123	0.0293491375
3124	0.02934626602
3125	0.02934512658
3126	0.02933985038
3127	0.0293356217
3128	0.02933294332
3129	0.02933025273
3130	0.02932800214
3131	0.0293233061
3132	0.02932022114
3133	0.02931643065
3134	0.02931375523
3135	0.02931011266
3136	0.0293089685
3137	0.0293048651
3138	0.02930164077
3139	0.02929696813
3140	0.02928668627
3141	0.02928340644
3142	0.02928078824
3143	0.02927685386
3144	0.0292741963
3145	0.02927211438
3146	0.02927009408
3147	0.02926007741
3148	0.02925057622
3149	0.02924854804
3150	0.0292466461
3151	0.02924255244
3152	0.02923640309
3153	0.02923267248
3154	0.02922587548
3155	0.02922409345
3156	0.0292199609
3157	0.02919849153
3158	0.02917628129
3159	0.02917111798
3160	0.02916454659
3161	0.0291622832
3162	0.02916084521
3163	0.02915900556
3164	0.02914353461
3165	0.02912228555
3166	0.02911676618
3167	0.02911287331
3168	0.02910620996
3169	0.02910380167
3170	0.02908865658
3171	0.02906677854
3172	0.02903444041
3173	0.02901111768
3174	0.029008029
3175	0.02900267487
3176	0.02899613226
3177	0.02898759456
3178	0.02898464813
3179	0.02897562768
3180	0.02897103769
3181	0.02896718451
3182	0.02896407327
3183	0.028962174
3184	0.02895893508
3185	0.02895630383
3186	0.02895442103
3187	0.02895201771
3188	0.02894870641
3189	0.02894673438
3190	0.02894373063
3191	0.02894009934
3192	0.02893556021
3193	0.0289322985
3194	0.02892952793
3195	0.02892553217
3196	0.02892090881
3197	0.02891647113
3198	0.02891221409
3199	0.02890963993
3200	0.02890485947
3201	0.02890301368
3202	0.02890193671
3203	0.0288993181
3204	0.02889126803
3205	0.02886311534
3206	0.02885391129
3207	0.0288510051
3208	0.02884408439
3209	0.02883527069
3210	0.02883340086
3211	0.02883145466
3212	0.02882955521
3213	0.02882780877
3214	0.0288242854
3215	0.0288221506
3216	0.02881957831
3217	0.02880953005
3218	0.02879971732
3219	0.02879033753
3220	0.02878782687
3221	0.02878241361
3222	0.02877998734
3223	0.0287757402
3224	0.02875627086
3225	0.02875358108
3226	0.02874433363
3227	0.02874226303
3228	0.02873982077
3229	0.02873774299
3230	0.02873600825
3231	0.0287344413
3232	0.02873165253
3233	0.02872798183
3234	0.02872483682
3235	0.02871569015
3236	0.02871299413
3237	0.02871098973
3238	0.02870764977
3239	0.02870593929
3240	0.02870462917
3241	0.02869954317
3242	0.02866213472
3243	0.02865604096
3244	0.02865435894
3245	0.02865202873
3246	0.02865016724
3247	0.02864833718
3248	0.02864658465
3249	0.02864452891
3250	0.02863996215
3251	0.02863608032
3252	0.02863171517
3253	0.02861101743
3254	0.02860857584
3255	0.02859563029
3256	0.02859099958
3257	0.02858638859
3258	0.02858355262
3259	0.02856185258
3260	0.02856008428
3261	0.0285575382
3262	0.02855653676
3263	0.02855523263
3264	0.0285509205
3265	0.02854475357
3266	0.02854215103
3267	0.02853979323
3268	0.02853817345
3269	0.02853639072
3270	0.02853475923
3271	0.02853170296
3272	0.02852753146
3273	0.0285180406
3274	0.02850951679
3275	0.02850777185
3276	0.02850605912
3277	0.02850409369
3278	0.02850041866
3279	0.02849699152
3280	0.02847808393
3281	0.02846002846
3282	0.02845678846
3283	0.02843956703
3284	0.02842310954
3285	0.02842004046
3286	0.02840433003
3287	0.0283893053
3288	0.02838639291
3289	0.02837203822
3290	0.02835829978
3291	0.02835553152
3292	0.02834239482
3293	0.02833974444
3294	0.02832717732
3295	0.02831513608
3296	0.02831261101
3297	0.0283010824
3298	0.02829002802
3299	0.02828761915
3300	0.0282770268
3301	0.02826334461
3302	0.02825318073
3303	0.0282434191
3304	0.02824031516
3305	0.02823803627
3306	0.02822865589
3307	0.02818699758
3308	0.02817791217
3309	0.02817495129
3310	0.02814543751
3311	0.02810969059
3312	0.02810752226
3313	0.02809865605
3314	0.02809583696
3315	0.02808730418
3316	0.02808524158
3317	0.02807704371
3318	0.02803801692
3319	0.028034745
3320	0.02800143703
3321	0.02798828313
3322	0.02798027045
3323	0.0279756753
3324	0.02795543997
3325	0.0279499979
3326	0.02791886608
3327	0.02791411617
3328	0.02788503306
3329	0.0278828515
3330	0.0278785258
3331	0.02787659541
3332	0.02787183376
3333	0.02786934142
3334	0.02786553035
3335	0.02786293472
3336	0.02785854791
3337	0.02785374772
3338	0.02782658491
3339	0.02780802421
3340	0.02780388253
3341	0.02780023711
3342	0.02779825994
3343	0.02779525782
3344	0.02779144032
3345	0.02778950248
3346	0.0277858363
3347	0.02776538844
3348	0.02776110613
3349	0.02775770261
3350	0.02775496752
3351	0.02775323443
3352	0.02774491915
3353	0.02774288162
3354	0.02773489442
3355	0.02771582561
3356	0.02770857839
3357	0.02770109693
3358	0.02769834795
3359	0.02769301064
3360	0.02768951052
3361	0.02768288967
3362	0.02767039044
3363	0.02766830624
3364	0.02766421053
3365	0.02766076474
3366	0.02765898469
3367	0.02765666388
3368	0.02763446673
3369	0.02762674525
3370	0.02761899544
3371	0.02761706185
3372	0.02761526948
3373	0.02761339994
3374	0.02760946569
3375	0.02760617911
3376	0.02759693713
3377	0.02758813066
3378	0.02758615151
3379	0.02758391317
3380	0.02758103508
3381	0.02757884433
3382	0.02757680845
3383	0.02757513571
3384	0.02756665661
3385	0.02756399011
3386	0.02756078074
3387	0.02755894883
3388	0.02755652626
3389	0.02754465363
3390	0.02753715203
3391	0.02753538795
3392	0.02753363019
3393	0.02753209831
3394	0.02752582894
3395	0.02752432
3396	0.02752269151
3397	0.02751396353
3398	0.0275068279
3399	0.02750354666
3400	0.02750087595
3401	0.02745637089
3402	0.02741428732
3403	0.02740330905
3404	0.02739504094
3405	0.02738820922
3406	0.02738187548
3407	0.02734188552
3408	0.02733829525
3409	0.02730039744
3410	0.02729520197
3411	0.02725926119
3412	0.02722519749
3413	0.02721282248
3414	0.02721004953
3415	0.0272064065
3416	0.02717390927
3417	0.02716894655
3418	0.02713822505
3419	0.0271356133
3420	0.02710616532
3421	0.02710318718
3422	0.02710080831
3423	0.0270993379
3424	0.02709756553
3425	0.02709477005
3426	0.02709104209
3427	0.02708946062
3428	0.02708680527
3429	0.02708499993
3430	0.02708177362
3431	0.02707646393
3432	0.02707031019
3433	0.02706781748
3434	0.02706333671
3435	0.02705826972
3436	0.02703573677
3437	0.02703216404
3438	0.02702512932
3439	0.02702029253
3440	0.02699526813
3441	0.02699045731
3442	0.02697749566
3443	0.02697537444
3444	0.02697058504
3445	0.02696745283
3446	0.02695879204
3447	0.02693024369
3448	0.02692821569
3449	0.02692548928
3450	0.02692394205
3451	0.02691957685
3452	0.0269072145
3453	0.02690256505
3454	0.02689917301
3455	0.02689613388
3456	0.0268920822
3457	0.02688997357
3458	0.02688818712
3459	0.0268862417
3460	0.02688433077
3461	0.02688315103
3462	0.02687869387
3463	0.02687534556
3464	0.02687138617
3465	0.02686837856
3466	0.02686526863
3467	0.02686057583
3468	0.02685733769
3469	0.02685417124
3470	0.02685228261
3471	0.02684933872
3472	0.02684545835
3473	0.02684268629
3474	0.02684100197
3475	0.02683916537
3476	0.02683669967
3477	0.0268345198
3478	0.02682618413
3479	0.02682467882
3480	0.0268215787
3481	0.02681915309
3482	0.02681124185
3483	0.02680344731
3484	0.02679904969
3485	0.02679151463
3486	0.02678814037
3487	0.0267855248
3488	0.02678208467
3489	0.02678023597
3490	0.02677824477
3491	0.0267770358
3492	0.02677555992
3493	0.02676806603
3494	0.02676670989
3495	0.02676422411
3496	0.02675699345
3497	0.02675504043
3498	0.02675383669
3499	0.0267523764
3500	0.02675076513
3501	0.02674374213
3502	0.02673935882
3503	0.02672182995
3504	0.0266982774
3505	0.02669369203
3506	0.02669038681
3507	0.02668821241
3508	0.02668597474
3509	0.02668443162
3510	0.02668204291
3511	0.02668044147
3512	0.02667353437
3513	0.02667045338
3514	0.02666612709
3515	0.02666154963
3516	0.02665778652
3517	0.02665503515
3518	0.02665107746
3519	0.02664726381
3520	0.02662521345
3521	0.02662078715
3522	0.0266172703
3523	0.02660075766
3524	0.02659756033
3525	0.02659587141
3526	0.02659436135
3527	0.02659038054
3528	0.02658628518
3529	0.02657937141
3530	0.02657446189
3531	0.02655338224
3532	0.02655206044
3533	0.02654751036
3534	0.02654637847
3535	0.02654459159
3536	0.02654251353
3537	0.02654057026
3538	0.02653898511
3539	0.02653674906
3540	0.02653395307
3541	0.02653017809
3542	0.02651853428
3543	0.02651445932
3544	0.02651074186
3545	0.02649919819
3546	0.02648361208
3547	0.02648107667
3548	0.02647431798
3549	0.02646692805
3550	0.02645990599
3551	0.02645836575
3552	0.02645593719
3553	0.02645451547
3554	0.02645320315
3555	0.0264507951
3556	0.02644703889
3557	0.02642639963
3558	0.02642234385
3559	0.02640155854
3560	0.02640020954
3561	0.02639862891
3562	0.02638844745
3563	0.02638710943
3564	0.02638523811
3565	0.02638318354
3566	0.02638177666
3567	0.02637961421
3568	0.02637822324
3569	0.02637424182
3570	0.02636867206
3571	0.02636494656
3572	0.02636096295
3573	0.02635803483
3574	0.02635474855
3575	0.02634876111
3576	0.02634262721
3577	0.02632337606
3578	0.02631665701
3579	0.02631471161
3580	0.02631343424
3581	0.02631189325
3582	0.02631010974
3583	0.02630839275
3584	0.02630627744
3585	0.02630446986
3586	0.02630334985
3587	0.02630141105
3588	0.02629771756
3589	0.02629554686
3590	0.02629178247
3591	0.02627244471
3592	0.02626129685
3593	0.0262545212
3594	0.02625219967
3595	0.02625084564
3596	0.02624949799
3597	0.0262474054
3598	0.02624567208
3599	0.02624401863
3600	0.02624253692
3601	0.02623791569
3602	0.02623563985
3603	0.02623183796
3604	0.02622843861
3605	0.02622572324
3606	0.02622244726
3607	0.02621943237
3608	0.02621772677
3609	0.02621360231
3610	0.02621212206
3611	0.02621040234
3612	0.02620739378
3613	0.02620451791
3614	0.02620274528
3615	0.02620054936
3616	0.02619873858
3617	0.02619666898
3618	0.02619445179
3619	0.02619298524
3620	0.02619071405
3621	0.02618728981
3622	0.02618498441
3623	0.02618223614
3624	0.02617726059
3625	0.02617266779
3626	0.02616928709
3627	0.02616281785
3628	0.02615951453
3629	0.02615314728
3630	0.02614679532
3631	0.02613756211
3632	0.02613524508
3633	0.02613146037
3634	0.02612790196
3635	0.02612508682
3636	0.02612190296
3637	0.0261182293
3638	0.02611667495
3639	0.02610089731
3640	0.02609540281
3641	0.02609206689
3642	0.02608879075
3643	0.02607049072
3644	0.02606843359
3645	0.02606504912
3646	0.02606135796
3647	0.0260576254
3648	0.02605142568
3649	0.02604864145
3650	0.02604543981
3651	0.02604399566
3652	0.02604229792
3653	0.0260405659
3654	0.02603838566
3655	0.02603709479
3656	0.02603590168
3657	0.02603430631
3658	0.02603229218
3659	0.02603004665
3660	0.02602647115
3661	0.02602272814
3662	0.02602131859
3663	0.02601990776
3664	0.02601850725
3665	0.02601667779
3666	0.0260115038
3667	0.0259986501
3668	0.02599626222
3669	0.02599487348
3670	0.02599348273
3671	0.02599170736
3672	0.02598546039
3673	0.0259833944
3674	0.02597738264
3675	0.0259752934
3676	0.02597191921
3677	0.02595350997
3678	0.0259510443
3679	0.02593226997
3680	0.02592646711
3681	0.02591787097
3682	0.02591186942
3683	0.02590874013
3684	0.02590543429
3685	0.02588851703
3686	0.02587338219
3687	0.0258702147
3688	0.02586710877
3689	0.02586569003
3690	0.02586399075
3691	0.02586296419
3692	0.02586110357
3693	0.02585871746
3694	0.02585747361
3695	0.02585599883
3696	0.02585394675
3697	0.02585257778
3698	0.02585031749
3699	0.02584867283
3700	0.0258470752
3701	0.02584504791
3702	0.02584374188
3703	0.0258422264
3704	0.02584126667
3705	0.02583847754
3706	0.02583521675
3707	0.02583186879
3708	0.02582797859
3709	0.0258257019
3710	0.02582305148
3711	0.02580465666
3712	0.02580299435
3713	0.02580161665
3714	0.02579940707
3715	0.025793467
3716	0.02578785637
3717	0.02578233964
3718	0.02578001715
3719	0.02577718597
3720	0.02577292673
3721	0.02577138269
3722	0.0257699248
3723	0.02576804416
3724	0.02576681636
3725	0.02576586835
3726	0.0257638946
3727	0.02576135767
3728	0.02575611621
3729	0.02575169876
3730	0.02574958172
3731	0.0257438893
3732	0.02574131907
3733	0.02573913652
3734	0.02570950499
3735	0.0257043488
3736	0.02569948421
3737	0.02569489431
3738	0.02569359871
3739	0.02568814446
3740	0.02568640368
3741	0.02568442946
3742	0.0256831041
3743	0.0256819877
3744	0.02568078424
3745	0.02567789153
3746	0.02567422711
3747	0.02567158201
3748	0.02567019767
3749	0.02566864889
3750	0.02566496705
3751	0.02566361954
3752	0.02566181091
3753	0.02566024742
3754	0.02565927558
3755	0.02565771118
3756	0.02563962356
3757	0.02563121351
3758	0.02562910153
3759	0.02562785634
3760	0.0256258191
3761	0.02562364572
3762	0.02562147861
3763	0.02559427213
3764	0.02559101925
3765	0.02558895936
3766	0.02558638536
3767	0.02555753077
3768	0.02555287025
3769	0.02554847148
3770	0.02554431933
3771	0.02554152697
3772	0.02552001649
3773	0.025515708
3774	0.02551256527
3775	0.02550933608
3776	0.02549264657
3777	0.02547809711
3778	0.02547250944
3779	0.02547112867
3780	0.02546965641
3781	0.02546666385
3782	0.02546254767
3783	0.02546047504
3784	0.02545697881
3785	0.02545535517
3786	0.02545404454
3787	0.02545275416
3788	0.02545093833
3789	0.02544791929
3790	0.02543478323
3791	0.02541925509
3792	0.02541541028
3793	0.02541285547
3794	0.02540809514
3795	0.0254062902
3796	0.02540511393
3797	0.02540382996
3798	0.02540219065
3799	0.02540101613
3800	0.02539740953
3801	0.02537711426
3802	0.02537360212
3803	0.02536337079
3804	0.02536183901
3805	0.02535826164
3806	0.02534438834
3807	0.02534114143
3808	0.02532701158
3809	0.02530800512
3810	0.02530462172
3811	0.02530347941
3812	0.02530165708
3813	0.02530037862
3814	0.02529851601
3815	0.02529690325
3816	0.02529474905
3817	0.02528987525
3818	0.02527813578
3819	0.02527643851
3820	0.02527233574
3821	0.02526971722
3822	0.02526782682
3823	0.0252591227
3824	0.02525620791
3825	0.02523815399
3826	0.02523631064
3827	0.02523384987
3828	0.02520959389
3829	0.02520414654
3830	0.02519931666
3831	0.02517983202
3832	0.02517729819
3833	0.02517191255
3834	0.0251459736
3835	0.02514397649
3836	0.02513872727
3837	0.02513595514
3838	0.02513396477
3839	0.02510976745
3840	0.02510512091
3841	0.02510071488
3842	0.02509916051
3843	0.02509756553
3844	0.02509580564
3845	0.02509458576
3846	0.02509280415
3847	0.02509168249
3848	0.02509005869
3849	0.02508902634
3850	0.02508720252
3851	0.02508306052
3852	0.02507850429
3853	0.02506094187
3854	0.02505940454
3855	0.02505814152
3856	0.02505703089
3857	0.02505550845
3858	0.02505297211
3859	0.02505123739
3860	0.0250493642
3861	0.02504755334
3862	0.02504413159
3863	0.02504154512
3864	0.02503955846
3865	0.02502213207
3866	0.02501950849
3867	0.0250169985
3868	0.02501537045
3869	0.02499870495
3870	0.02499583015
3871	0.02499314406
3872	0.02499196083
3873	0.02498687908
3874	0.02498428572
3875	0.0249828993
3876	0.02497952756
3877	0.02497830514
3878	0.02497474358
3879	0.02497313663
3880	0.02497215478
3881	0.02497093258
3882	0.02496940953
3883	0.02496801856
3884	0.02496617391
3885	0.02496491042
3886	0.02496340861
3887	0.02496273895
3888	0.0249610978
3889	0.02495928727
3890	0.02495601396
3891	0.02494006621
3892	0.02493661728
3893	0.02493463839
3894	0.02493215079
3895	0.02492895957
3896	0.02491543931
3897	0.02491024637
3898	0.02488580426
3899	0.02486449605
3900	0.02486247445
3901	0.02486057028
3902	0.02485829214
3903	0.02485669357
3904	0.02484132824
3905	0.02484016726
3906	0.02482556656
3907	0.02482392295
3908	0.02482128498
3909	0.02481299882
3910	0.0247990248
3911	0.02479396622
3912	0.02479269823
3913	0.02478948254
3914	0.02477090247
3915	0.02476822163
3916	0.02475073059
3917	0.02474917738
3918	0.02474745055
3919	0.02474301908
3920	0.02473871339
3921	0.02473711405
3922	0.02473564688
3923	0.02473385747
3924	0.02473218121
3925	0.02472889275
3926	0.024727191
3927	0.02472545655
3928	0.02471398614
3929	0.02470040294
3930	0.02469788479
3931	0.02469449922
3932	0.02468320563
3933	0.02468060968
3934	0.02467952395
3935	0.02467797722
3936	0.02467537558
3937	0.02465220115
3938	0.02464438688
3939	0.02463933656
3940	0.02463748069
3941	0.02463545163
3942	0.02462809959
3943	0.0246262563
3944	0.02462452058
3945	0.02462221833
3946	0.02459910876
3947	0.02459723391
3948	0.02459371959
3949	0.02459311039
3950	0.02459142777
3951	0.02458837718
3952	0.02458346958
3953	0.0245799543
3954	0.02457412694
3955	0.02457275038
3956	0.0245689914
3957	0.02456782381
3958	0.02456661496
3959	0.02456487687
3960	0.02456335053
3961	0.02456170352
3962	0.02456053117
3963	0.02455949578
3964	0.02455836463
3965	0.02455668726
3966	0.02455469389
3967	0.02455311966
3968	0.02455182495
3969	0.02454719572
3970	0.02452929893
3971	0.02452626656
3972	0.02450964401
3973	0.02450809989
3974	0.02450699809
3975	0.02449050311
3976	0.02448816644
3977	0.02448684534
3978	0.02448487244
3979	0.02448384408
3980	0.02448273627
3981	0.02448116129
3982	0.02447851957
3983	0.02447678247
3984	0.02447561996
3985	0.02447413481
3986	0.0244730684
3987	0.02447243565
3988	0.02447138647
3989	0.02446994295
3990	0.02446834706
3991	0.02445271926
3992	0.02445055179
3993	0.02444900002
3994	0.0244478844
3995	0.02444696777
3996	0.02444569834
3997	0.02444417032
3998	0.02444317569
3999	0.02444219379
4000	0.02444055066
4001	0.02443951589
4002	0.02443818875
4003	0.02443652444
4004	0.02443470942
4005	0.02442350149
4006	0.02442208395
4007	0.02442131425
4008	0.02442072636
4009	0.02441943761
4010	0.02441708193
4011	0.02441415504
4012	0.02441093155
4013	0.02440801467
4014	0.02439482429
4015	0.02439357973
4016	0.0243920779
4017	0.02439034342
4018	0.02438290836
4019	0.0243656947
4020	0.02435485697
4021	0.02435171895
4022	0.02435019844
4023	0.02434622582
4024	0.02433363427
4025	0.02433134521
4026	0.02432993934
4027	0.02432727781
4028	0.02432580823
4029	0.02432481073
4030	0.02432123262
4031	0.02431642339
4032	0.02431465876
4033	0.02431365406
4034	0.02431071576
4035	0.02430904721
4036	0.02430715348
4037	0.02430385811
4038	0.02428737914
4039	0.02428411418
4040	0.024277049
4041	0.02427398571
4042	0.02427261505
4043	0.02427039981
4044	0.02426720169
4045	0.02425670547
4046	0.02425230667
4047	0.02423655599
4048	0.02422963336
4049	0.02422723495
4050	0.02422599194
4051	0.02421859117
4052	0.02421151589
4053	0.02420988272
4054	0.02420881038
4055	0.0242074341
4056	0.02420577925
4057	0.02420110798
4058	0.02418635629
4059	0.02416540079
4060	0.02416377009
4061	0.02415656753
4062	0.02414980331
4063	0.02414814871
4064	0.0241462745
4065	0.02414486512
4066	0.02414388598
4067	0.02414294097
4068	0.02414192852
4069	0.02413966364
4070	0.0241379469
4071	0.02413627582
4072	0.02412946593
4073	0.02412656854
4074	0.02412537716
4075	0.02412433834
4076	0.02412293615
4077	0.02412052968
4078	0.02411898453
4079	0.02411777588
4080	0.02411615932
4081	0.02411491829
4082	0.02411330423
4083	0.02410941468
4084	0.0240921178
4085	0.02409085284
4086	0.02408982087
4087	0.02408880244
4088	0.02408711271
4089	0.02408576342
4090	0.0240847291
4091	0.02408316401
4092	0.02407636454
4093	0.02407326823
4094	0.0240713582
4095	0.02406953635
4096	0.02406732699
4097	0.0240437369
4098	0.02404201732
4099	0.02403538209
4100	0.02403309605
4101	0.0240321871
4102	0.024030054
4103	0.02402865537
4104	0.02402550641
4105	0.02402334169
4106	0.02401303796
4107	0.02400987329
4108	0.02399459177
4109	0.02399167458
4110	0.02398506158
4111	0.02398244506
4112	0.02397828954
4113	0.02396368665
4114	0.02395544101
4115	0.0239489671
4116	0.02393929681
4117	0.02393476682
4118	0.0239303887
4119	0.02392615584
4120	0.02392458804
4121	0.02391835634
4122	0.02390767461
4123	0.02390554242
4124	0.02390401597
4125	0.02389359927
4126	0.02388343765
4127	0.02384960303
4128	0.02384796337
4129	0.02384702489
4130	0.02384562286
4131	0.02384210302
4132	0.02384054945
4133	0.02383749654
4134	0.02383343543
4135	0.02380623203
4136	0.02380215287
4137	0.02379829977
4138	0.02379465982
4139	0.02378977996
4140	0.02378632033
4141	0.02376399381
4142	0.02375944735
4143	0.02375746855
4144	0.02375476239
4145	0.0237415634
4146	0.0237404706
4147	0.0237370365
4148	0.02371077447
4149	0.0237072745
4150	0.02370396683
4151	0.02369955989
4152	0.02369641556
4153	0.02369392814
4154	0.02368975034
4155	0.023687671
4156	0.02368528642
4157	0.02366424171
4158	0.02365472516
4159	0.02365085214
4160	0.02364672365
4161	0.02364320182
4162	0.02362369357
4163	0.0236219208
4164	0.02362051285
4165	0.02361917066
4166	0.02361673473
4167	0.02361441509
4168	0.02361045396
4169	0.02360918002
4170	0.02360782015
4171	0.02360557991
4172	0.02360324374
4173	0.02359674246
4174	0.02359552672
4175	0.02359313808
4176	0.02358031457
4177	0.02357803439
4178	0.02357700054
4179	0.02356768696
4180	0.02356519834
4181	0.02356303851
4182	0.02355952686
4183	0.02355876168
4184	0.02355732655
4185	0.02355354635
4186	0.02355204697
4187	0.023549863
4188	0.02354758544
4189	0.02354533346
4190	0.02354216708
4191	0.02353991603
4192	0.02353082313
4193	0.02352195297
4194	0.02351982643
4195	0.02351117353
4196	0.02351041365
4197	0.02350197256
4198	0.02349973435
4199	0.02349149965
4200	0.02349011326
4201	0.02348905678
4202	0.02348786848
4203	0.0234857726
4204	0.02347161133
4205	0.02346124465
4206	0.02346015679
4207	0.02345883896
4208	0.02345709463
4209	0.02345512721
4210	0.0234530297
4211	0.02344714887
4212	0.02342773853
4213	0.02342495076
4214	0.02342412344
4215	0.02342313199
4216	0.02342193527
4217	0.02341973293
4218	0.02341875713
4219	0.02341721045
4220	0.02341486865
4221	0.02341172923
4222	0.02340955895
4223	0.02340847088
4224	0.02338901563
4225	0.02338587947
4226	0.02338296079
4227	0.02335536161
4228	0.02334915386
4229	0.02332298938
4230	0.02329830464
4231	0.02329195009
4232	0.02328587354
4233	0.02326240218
4234	0.02324013087
4235	0.02323392748
4236	0.02323175735
4237	0.02321058098
4238	0.0232046949
4239	0.02318459846
4240	0.02318303749
4241	0.02316394957
4242	0.02316176504
4243	0.02315610944
4244	0.02315495292
4245	0.02315295597
4246	0.02314940248
4247	0.02314732404
4248	0.02314589422
4249	0.02314298755
4250	0.02314107945
4251	0.02313656691
4252	0.02313566718
4253	0.02313492473
4254	0.02313347515
4255	0.02313037759
4256	0.02312832751
4257	0.02312610153
4258	0.02312388997
4259	0.02311842715
4260	0.02311322915
4261	0.02311191985
4262	0.02311090099
4263	0.02310978694
4264	0.02310812519
4265	0.02310690995
4266	0.02310514823
4267	0.02310300264
4268	0.02310097653
4269	0.02309888648
4270	0.02309474737
4271	0.02309267052
4272	0.02307363593
4273	0.02307029741
4274	0.02306958212
4275	0.02306841576
4276	0.02306717903
4277	0.02306628318
4278	0.02306365864
4279	0.02306074861
4280	0.02305868682
4281	0.02305471741
4282	0.02305329255
4283	0.02304055294
4284	0.0230392873
4285	0.0230361913
4286	0.02303202111
4287	0.02302953359
4288	0.02302427197
4289	0.02302328252
4290	0.02302158761
4291	0.02301900064
4292	0.02301762564
4293	0.02301552006
4294	0.02301274485
4295	0.02301121344
4296	0.0230083544
4297	0.0230059603
4298	0.02300208113
4299	0.02299946558
4300	0.02298527435
4301	0.02297745402
4302	0.02297518975
4303	0.02297314821
4304	0.02295784345
